id,p,true_fraud,component,period_index,authentication_strength,relationship_genuineness,delivery_provability,filing_delay_days,dispute_propensity,reason_subtype,epsilon
dsp_000790,0.22598358839686097,False,genuine_nonconfounder,5,0.5699747310748964,0.796151725869056,0.15576631556009674,9.517209551499496,0.8214950454552444,AMEX_FR2,-0.7079542175953862
dsp_000791,0.3168194296410521,False,genuine_nonconfounder,9,0.4796363147410957,0.9070668638401332,0.49344501247041345,13.901473763000961,0.8036526587697131,AMEX_FR2,-0.31131567139930305
dsp_000792,0.30398715967636736,False,genuine_nonconfounder,7,0.7514811537248495,0.6765721092263917,0.7543675404293557,13.882643271114233,0.6523865139252132,MC_4837,-0.5651084594645932
dsp_000793,0.07688894578289074,True,account_takeover_confounder,1,0.5974104195771659,0.6092005760355803,0.36871888400118114,11.134077325860169,0.245329271890616,VISA_83,-0.5523645354037167
dsp_000794,0.03328115955831288,True,fraud_nonconfounder,0,0.1648096656211191,0.1169972718563386,0.552555073487962,3.2520581988875796,0.43737039224155355,MC_4837,-1.2630277556998424
dsp_000795,0.41803966784752333,False,genuine_nonconfounder,8,0.8708467823356228,0.7118515960598445,0.2992120040377769,26.162600851030593,0.057780488117218275,AMEX_FR2,0.077336293721517
dsp_000796,0.03527629534021029,True,fraud_nonconfounder,0,0.09667312004059353,0.16384491265137927,0.5015289911520455,2.9254875810928693,0.28715346168448447,MC_4840,-1.0341736873230556
dsp_000797,0.3309126070530827,False,genuine_nonconfounder,3,0.663062686783603,0.7646422682989116,0.3271278075271244,17.83229509598338,0.6460644965366171,AMEX_FR2,-0.27671067894688356
dsp_000798,0.11249978576463752,True,fraud_nonconfounder,17,0.46533062909647516,0.6285791614394551,0.42240081867684726,4.642252350414906,0.6251804535777329,MC_4840,0.10059317127063873
dsp_000799,0.22827071421624157,False,genuine_nonconfounder,16,0.5101372631924512,0.8438655428757904,0.6019198798985987,8.553936267296898,0.46632887346047747,MC_4837,-0.6756191017213072
dsp_000800,0.41035060810130464,False,genuine_nonconfounder,17,0.9278715493615183,0.6151990980874934,0.5821030660583283,11.843907710982958,0.17134366218808314,AMEX_FR2,-0.026020552445642352
dsp_000801,0.37077796805390256,False,genuine_nonconfounder,7,0.8350217752761977,0.8053320911146515,0.19839026802306375,22.709510727294415,0.2225642289889986,MC_4840,-0.0906092484742608
dsp_000802,0.09839682877290955,True,account_takeover_confounder,21,0.6528705426404126,0.7376984824012394,0.4094988261712402,10.781733355182872,0.560623443578031,VISA_83,-0.4391357255498214
dsp_000803,0.2857075431310059,False,genuine_nonconfounder,14,0.4921947463770345,0.724948192850467,0.23756100619877973,10.47853057504185,0.6990429639226368,MC_4840,-0.14791668353498058
dsp_000804,0.3893549956495706,False,genuine_nonconfounder,3,0.7089260556946932,0.7467804040764279,0.47959458395079896,8.529970718583087,0.5980297685647903,MC_4837,0.1146967896227396
dsp_000805,0.15914412789941929,False,genuine_nonconfounder,3,0.6286164122838389,0.19569032242423245,0.5684284625171204,5.184478892939643,0.4889117488461697,MC_4837,-0.9174618765773217
dsp_000806,0.2711510263577809,False,genuine_nonconfounder,16,0.6708979950632025,0.8485434105951295,0.26001907266856555,1.452224566412168,0.934657511340208,MC_4837,-0.4853102217534783
dsp_000807,0.07059057928222166,True,fraud_nonconfounder,4,0.10682098030495371,0.26409088180015716,0.39424507949545073,20.8191951262686,0.5205238214006374,VISA_83,-0.045511703024997546
dsp_000808,0.0684377655540204,True,fraud_nonconfounder,12,0.13491594784942118,0.3867060263602591,0.43117150146071587,6.493675217912456,0.5245818488512985,MC_4840,-0.06620903692765988
dsp_000809,0.07244205551398873,True,fraud_nonconfounder,23,0.35116211077786635,0.25776737690886764,0.17179320309764384,8.206584906764448,0.36473439848992284,AMEX_FR2,-0.07430958824790887
dsp_000810,0.17889292077334576,False,genuine_nonconfounder,0,0.633855763632507,0.8828004330530493,0.755412816431326,8.280593448212937,0.49341619738977216,VISA_83,-1.3563854460982272
dsp_000811,0.1596189207150824,False,genuine_nonconfounder,0,0.3635232626797821,0.5110846163780393,0.3339382256983961,6.573085947040602,0.27315227254854224,MC_4840,-0.6580964247261286
dsp_000812,0.08914375402307322,True,fraud_nonconfounder,23,0.4548490839858203,0.39692809415873526,0.554191158706594,15.401560653444218,0.6110235211656571,MC_4840,-0.22685549663795768
dsp_000813,0.23517265268526547,False,genuine_nonconfounder,14,0.7920033879307891,0.8075426315645201,0.4154143663382006,5.372426119259542,0.3501913224944812,MC_4837,-0.7973457308195141
dsp_000814,0.09513053340928546,True,fraud_nonconfounder,3,0.3775493003632304,0.0368134187369637,0.7080796321440351,7.896714465052279,0.7333949779430177,VISA_83,0.09578272526832632
dsp_000815,0.4046776728298793,False,genuine_nonconfounder,21,0.8685571415705357,0.7858885761271758,0.4700514689231933,11.325901776603361,0.23867029570641904,MC_4840,0.02171663559806515
dsp_000816,0.08379534137341985,True,fraud_nonconfounder,21,0.1751513708112512,0.6212461215329217,0.5587662008121443,3.2498477809627793,0.8082621108866552,MC_4840,-0.06471009430634848
dsp_000817,0.09795100912939962,True,fraud_nonconfounder,12,0.48731037735137206,0.3963707824107214,0.6577492353383798,7.577015753224394,0.6701321022289396,AMEX_FR2,-0.20018352063894002
dsp_000818,0.08146190622790533,True,fraud_nonconfounder,14,0.32009393736893216,0.5221516454727576,0.47798088423694984,0.3801993348498434,0.3202800222511306,MC_4837,-0.00030829449889296223
dsp_000819,0.4704634277770867,False,genuine_nonconfounder,6,0.9169278712727569,0.46883189663038954,0.48610833710863227,14.781196101464348,0.8428768746626808,MC_4837,0.3685811546681916
dsp_000820,0.4629424579726472,False,genuine_nonconfounder,1,0.7271352860310382,0.8402111333062244,0.21294154666050066,5.89447929856995,0.37986944903888425,AMEX_FR2,0.5565093597344727
dsp_000821,0.1375548668349836,True,fraud_nonconfounder,14,0.37699736082498614,0.24674273036537614,0.5526637121025731,11.356972977577055,0.43661463801806166,VISA_83,0.6082097215713701
dsp_000822,0.38881472258796984,False,genuine_nonconfounder,7,0.5797621759861524,0.8725258492343537,0.5227688004521219,9.426632665013518,0.5129399388196175,AMEX_FR2,0.08349857276983202
dsp_000823,0.2945120820990745,False,genuine_nonconfounder,15,0.5466774916632957,0.9400892237154197,0.6674209986753336,14.893048610603163,0.50670443751799,VISA_83,-0.527602454549478
dsp_000824,0.08507828526332206,True,account_takeover_confounder,20,0.5712021579159733,0.8763225045782457,0.29971092488730744,5.955115339506263,0.19468156179049964,MC_4840,-0.4107996172909298
dsp_000825,0.5349603308950913,False,genuine_nonconfounder,0,0.5487674980349583,0.5136198958273006,0.7683419800862042,12.277776104902646,0.2366469189541414,AMEX_FR2,1.1109268959417005
dsp_000826,0.09042973972098804,True,fraud_nonconfounder,14,0.11248654201190214,0.6687964856066289,0.3758825680892555,28.29712603727947,0.3532097184915574,MC_4837,0.1207122719305853
dsp_000827,0.4261882586306297,False,genuine_nonconfounder,5,0.7720850675717034,0.6913224633708529,0.7508527948627349,9.89382745517353,0.6188884771053484,MC_4837,0.12276180363201661
dsp_000828,0.222628433750929,False,traveler_confounder,20,0.22203970623299432,0.5985224432553623,0.39309632204310757,37.88189889022145,0.8141920410146107,MC_4837,-0.44787120861357377
dsp_000829,0.1679941940186127,True,fraud_nonconfounder,6,0.5097993872835771,0.6227887233196787,0.7018185070275331,5.818853478096571,0.15974987729257056,MC_4840,0.5785896192427831
dsp_000830,0.4255222728009943,False,genuine_nonconfounder,14,0.9259036164177018,0.8374439486900432,0.10267987074346706,1.2389477902253905,0.6277059793610554,MC_4840,0.20748386493014823
dsp_000831,0.0924868857329892,True,fraud_nonconfounder,13,0.06892008403539927,0.5467343836738263,0.739784520715739,11.365946274873801,0.899104448595329,MC_4840,0.06747829370682726
dsp_000832,0.5196873830002446,False,genuine_nonconfounder,9,0.8698057861883411,0.4497558031551711,0.6465064253986329,25.092938310247305,0.32408242040917196,VISA_83,0.6308763494550539
dsp_000833,0.5458841686598205,False,genuine_nonconfounder,16,0.8938126196561824,0.8497787376128149,0.5997353376113714,6.964657844762878,0.3308001052547848,VISA_83,0.7066777801064795
dsp_000834,0.141697541783514,True,fraud_nonconfounder,17,0.24429414229742039,0.6040192533977976,0.45125990629244833,5.039935872649022,0.6257460782812633,MC_4837,0.7172361172431146
dsp_000835,0.45191499636412535,False,genuine_nonconfounder,13,0.8806412050216185,0.7075919390454042,0.5549241661024926,8.711930380067717,0.9281612137882094,AMEX_FR2,0.057423692491359535
dsp_000836,0.08359699835725364,True,fraud_nonconfounder,18,0.35893082036117846,0.5509709073855823,0.8046586499515481,12.052779577178853,0.3097116936066734,VISA_83,-0.35149159523535
dsp_000837,0.4941924097074865,False,genuine_nonconfounder,23,0.8389061867268034,0.8641297984171445,0.6884770695763255,15.573297199974018,0.7050013722969498,MC_4837,0.29175594786386927
dsp_000838,0.31093854972366897,False,genuine_nonconfounder,10,0.4927638633286992,0.9551084453935834,0.31200775189150526,10.910051669611285,0.7677164326176754,AMEX_FR2,-0.26475909016948146
dsp_000839,0.3649955728158753,False,genuine_nonconfounder,12,0.8088928135214412,0.6708588874342049,0.45766186992257374,2.2836074711257184,0.5089072886481888,AMEX_FR2,-0.10799777693891024
dsp_000840,0.46136186282331837,False,genuine_nonconfounder,0,0.4592655519673889,0.851650049811362,0.45078578357058274,31.568108759693665,0.5731558099835747,VISA_83,0.5141665303473429
dsp_000841,0.5342916863739491,False,traveler_confounder,19,0.48114403459583827,0.7910304307823112,0.5020539463014068,1.3231093434429613,0.16741948189736114,AMEX_FR2,1.2629646377172927
dsp_000842,0.15257706362822593,True,fraud_nonconfounder,12,0.39373210215296056,0.21654915281426873,0.34957735076623375,16.23309290000892,0.3032164599951518,VISA_83,0.8455955444526705
dsp_000843,0.17797468175743297,True,fraud_nonconfounder,9,0.4798700550649603,0.3838819671042846,0.6034752965711184,10.919398193654663,0.4926457615169886,MC_4837,0.7971842051307582
dsp_000844,0.427336314951451,False,genuine_nonconfounder,2,0.6889906848746171,0.4845707982170492,0.8209330991340817,22.076351559235004,0.8193795659553265,VISA_83,0.0995496080416975
dsp_000845,0.13603759470917856,True,account_takeover_confounder,21,0.7768608490345875,0.8220127768157665,0.7606058350342447,3.1819491175557673,0.8560479048257981,MC_4837,-0.30629128748505424
dsp_000846,0.1855717692735134,True,account_takeover_confounder,9,0.6256828718480593,0.855378599495551,0.35421927344708737,0.7766619197371027,0.3346114636558028,MC_4840,0.6149768897339175
dsp_000847,0.07202602781378674,True,fraud_nonconfounder,16,0.19774775134235226,0.24769253300588331,0.3010431105918729,5.573088847396314,0.7409567166263629,MC_4837,0.07051926720999249
dsp_000848,0.3586875309478299,False,genuine_nonconfounder,3,0.5686694613896817,0.6184760907543365,0.4940050809964666,21.15356515738869,0.6096992658681907,VISA_83,0.009708808886746738
dsp_000849,0.31781811502074586,False,genuine_nonconfounder,23,0.7244812949809762,0.6767432390424589,0.3156188506086775,19.38058866624723,0.448593884229222,VISA_83,-0.29591654777816984
dsp_000850,0.06917796179428168,True,fraud_nonconfounder,4,0.1120244166455399,0.14352957076294862,0.2714534446090219,23.011894585661018,0.7815673359756317,MC_4837,0.034713257414275785
dsp_000851,0.07247485536614157,True,fraud_nonconfounder,4,0.5291301402350239,0.3530804889230837,0.630744788653643,13.28663131361511,0.6646391521629683,MC_4837,-0.591171128073005
dsp_000852,0.42578023272938825,False,genuine_nonconfounder,20,0.6904485917838068,0.5583422160908674,0.5764405433742563,7.921195479732487,0.703279862372904,MC_4837,0.38079629504407675
dsp_000853,0.04765097336435332,True,fraud_nonconfounder,21,0.17711738383983514,0.4800204494875396,0.2768443314283702,3.6007142842015125,0.27588477444502263,MC_4837,-0.5667219810026398
dsp_000854,0.23208540151034537,False,genuine_nonconfounder,5,0.7443738250741525,0.9490346148393513,0.5673415350533685,1.5981566716850601,0.7477523654176652,MC_4840,-1.0227508534899807
dsp_000855,0.3231145655553418,False,genuine_nonconfounder,11,0.6574480629248414,0.30387403377415656,0.8995948543686267,13.339970944449721,0.5630196880191504,MC_4840,-0.1987190384652966
dsp_000856,0.26934051904724726,False,genuine_nonconfounder,17,0.9507273388921575,0.7135495680288247,0.7874162554467105,1.716248460469115,0.026660168702227753,MC_4840,-0.8233506922156179
dsp_000857,0.13009013065128153,True,fraud_nonconfounder,21,0.2820979528134837,0.4978515392824598,0.664185383453459,4.757485994331976,0.4848850398698998,AMEX_FR2,0.4475371691368395
dsp_000858,0.5391791930213921,False,genuine_nonconfounder,9,0.8515143546147147,0.573928932824283,0.44969310138196855,9.7936041733208,0.24911825514239821,MC_4840,0.9829931717310298
dsp_000859,0.4339749151863764,False,genuine_nonconfounder,12,0.8330206001093592,0.8265695619070382,0.3546014674724773,21.800696185162774,0.764467124901746,MC_4840,0.04099401411428177
dsp_000860,0.254415188113331,True,account_takeover_confounder,17,0.5564430058432553,0.8861538053282716,0.5051669989354144,14.407480332123079,0.3377495647856741,MC_4837,1.0008482309603075
dsp_000861,0.4112544929435954,False,genuine_nonconfounder,17,0.5709139513843525,0.8045143237270598,0.4518117913365049,7.193051732378301,0.4709847729930722,AMEX_FR2,0.3227095939627084
dsp_000862,0.06696223931714097,True,fraud_nonconfounder,18,0.2442919003772339,0.3665652652952285,0.6629631239583708,13.790415419291875,0.49921823819288297,MC_4837,-0.3555019741868042
dsp_000863,0.34099165125493447,False,genuine_nonconfounder,13,0.8391065314456901,0.7884054349648347,0.29185416302530715,9.05351775547227,0.15111228165554716,AMEX_FR2,-0.23144268610977994
dsp_000864,0.5527635890662358,False,genuine_nonconfounder,2,0.438186342150727,0.8555393642092599,0.7789952810006493,21.849801103945723,0.8226000156170666,MC_4837,1.0272981639258045
dsp_000865,0.0645610577851739,True,fraud_nonconfounder,21,0.19588693255924697,0.7990911606532382,0.26971294220568415,7.518712003914813,0.7630289951511494,MC_4840,-0.4633210928667026
dsp_000866,0.0909909781529935,True,fraud_nonconfounder,20,0.331527079878942,0.27991943845460177,0.9105769105267116,3.1447768149873623,0.28922844677040616,MC_4840,0.024896043408053785
dsp_000867,0.08176799099690599,True,fraud_nonconfounder,19,0.46649458075801165,0.24095801767563294,0.5548922783933806,1.3837500809226517,0.10302080919729159,MC_4840,-0.027684379871114294
dsp_000868,0.1052207617131577,True,fraud_nonconfounder,2,0.15399206149867065,0.5941912888501791,0.4003416144887954,5.702351599370188,0.34555140271166745,MC_4840,0.47362025921598094
dsp_000869,0.31706730586931753,False,genuine_nonconfounder,4,0.9228484385025035,0.6818252245867884,0.8975045235310617,12.193710551422017,0.4429498088748199,VISA_83,-0.770907439097657
dsp_000870,0.08925142129616284,True,fraud_nonconfounder,17,0.21490685260207404,0.2785505225896342,0.5650390227304688,9.633439179410662,0.3936578296266362,MC_4840,0.23080576793181964
dsp_000871,0.38629161919792804,False,genuine_nonconfounder,0,0.9115576191970041,0.782752387505992,0.4673368511037246,21.468371549710838,0.6996726786505082,AMEX_FR2,-0.39393287199218563
dsp_000872,0.06309365035936373,True,fraud_nonconfounder,23,0.02110595071842663,0.6678707582625356,0.39243467141455984,3.676143046502887,0.488803110906048,AMEX_FR2,-0.23792453691849783
dsp_000873,0.2560794555569649,False,genuine_nonconfounder,9,0.8607357069950439,0.7450712208007917,0.4634543614897068,12.033407826443502,0.3713513114677138,MC_4837,-0.792975226631395
dsp_000874,0.23194754515721916,False,genuine_nonconfounder,17,0.725257018588152,0.42233831957668083,0.7009430609409091,25.43916872969148,0.4212027661659287,MC_4840,-0.8685477278995081
dsp_000875,0.31075776151332285,False,genuine_nonconfounder,21,0.7823014245454094,0.5619775536130589,0.370907933524453,7.506225619585267,0.5879050530122345,MC_4840,-0.26682425627981476
dsp_000876,0.38990052865301256,False,genuine_nonconfounder,9,0.8152381394240139,0.8534112630979891,0.9373108078723303,8.380887439539764,0.5045545408052687,VISA_83,-0.34478013419997305
dsp_000877,0.3649136520111888,False,genuine_nonconfounder,7,0.7528133508170316,0.7305481191849303,0.4332594630717887,32.68160515641971,0.2665966597900949,AMEX_FR2,-0.25750398656319246
dsp_000878,0.3629576039399799,False,genuine_nonconfounder,14,0.5584737106387881,0.6589245683795857,0.8015271747992558,5.815136148839972,0.22870447105967934,MC_4840,0.12381689808142367
dsp_000879,0.3709660201629634,False,genuine_nonconfounder,13,0.6031308175754401,0.5590021195096383,0.46597133557789083,5.5907233256359214,0.5255062513249396,VISA_83,0.23628704137133652
dsp_000880,0.07581660098763911,True,fraud_nonconfounder,9,0.2955976335512864,0.18922484515559598,0.38877942352706574,4.565065612640224,0.9084109525252094,AMEX_FR2,-0.11321757606698064
dsp_000881,0.16967272685520915,True,fraud_nonconfounder,14,0.6328723022521446,0.06320082581442527,0.5626137400468307,3.311598565849416,0.8991133496945014,MC_4840,0.6864764273587463
dsp_000882,0.03653996487232114,True,fraud_nonconfounder,22,0.2603169829406403,0.3176964506473976,0.7527351848153593,0.8769310822757254,0.3257732285811996,AMEX_FR2,-1.4264637656106938
dsp_000883,0.397069288432208,False,genuine_nonconfounder,11,0.9080742472044034,0.5718512822998253,0.7787233882792138,20.047486294425653,0.6542453132953823,VISA_83,-0.30329473459290496
dsp_000884,0.4232732637395981,False,genuine_nonconfounder,4,0.8224476769545287,0.737073945600014,0.46298259141446546,13.438164012773317,0.7931860580245439,MC_4837,0.08953616332589943
dsp_000885,0.29744601587818187,False,genuine_nonconfounder,9,0.49867032162169583,0.9519733315344067,0.4937518599192191,5.476737294343393,0.41808934659247654,MC_4840,-0.23924014332562604
dsp_000886,0.23354244043311292,False,genuine_nonconfounder,9,0.3556046267178707,0.7927751754241301,0.3821237395274658,22.202234411852558,0.2489757977327281,MC_4840,-0.40720594870481996
dsp_000887,0.17574489463648357,True,account_takeover_confounder,3,0.8983372289790663,0.871621478401587,0.45980089445095573,0.8932218935569137,0.40104974705687035,AMEX_FR2,0.06256168430608514
dsp_000888,0.5030088830558787,False,genuine_nonconfounder,3,0.9815503751320198,0.39528812747037534,0.6453404563205737,3.2229050178242535,0.6652655146770932,MC_4840,0.5564718640924654
dsp_000889,0.059440573810408334,True,fraud_nonconfounder,16,0.0966127515191843,0.4272768048566942,0.45524868685253456,4.071615204925511,0.4002664003727966,VISA_83,-0.25729607475130367
dsp_000890,0.06529329648297119,True,fraud_nonconfounder,8,0.18289331565478326,0.24348419263733,0.7487609954435644,16.006405659271724,0.9064581310397528,MC_4840,-0.4431091075031493
dsp_000891,0.21116831158187707,False,genuine_nonconfounder,22,0.7741778811524884,0.5143512275858518,0.5672247031434663,0.6103303397121368,0.1381794600579961,VISA_83,-0.8137831666322609
dsp_000892,0.11533765790550515,True,fraud_nonconfounder,5,0.17396688006098163,0.46571813430174247,0.8338390564119877,16.262619808087987,0.25246685577520983,AMEX_FR2,0.3065825604967174
dsp_000893,0.437289843895435,False,traveler_confounder,2,0.5035726418651983,0.849264627123394,0.6964834464121961,9.666846037717214,0.6975734033818469,MC_4840,0.38813290274756584
dsp_000894,0.2178571742590661,False,genuine_nonconfounder,18,0.573307214509007,0.8312620310661571,0.37416248670987945,17.732469794127006,0.7965251921308859,AMEX_FR2,-0.9600754935277137
dsp_000895,0.2867109430376132,False,genuine_nonconfounder,21,0.6958581036184477,0.5627737242746319,0.34155440179455127,18.072325696498105,0.3768967064491941,AMEX_FR2,-0.3904837613232205
dsp_000896,0.1175626447877359,True,fraud_nonconfounder,6,0.12197385044238193,0.5354107092921113,0.3064967603273944,2.356918013856258,0.5566943090265963,VISA_83,0.6905688561297999
dsp_000897,0.14090992499842894,True,fraud_nonconfounder,4,0.016320843570678648,0.7369631490022192,0.5373340621094315,4.043409256728789,0.4890959508027158,MC_4840,0.8693473527832574
dsp_000898,0.15195315224391562,True,fraud_nonconfounder,4,0.6137963829962746,0.06047827982172778,0.4014760608222988,5.9123003191811385,0.4258680063770139,VISA_83,0.6987943652502858
dsp_000899,0.5312207980770939,False,genuine_nonconfounder,12,0.6912035376403175,0.42965240477500033,0.43248339570853334,7.2991408348788696,0.5676536257075272,MC_4837,1.1925216102787075
dsp_000900,0.10110787431407324,True,fraud_nonconfounder,11,0.5760497675448875,0.6052418715588005,0.3933662929761023,3.3340607830107074,0.1612392117825924,VISA_83,-0.059334736343102004
dsp_000901,0.05131418888944078,True,fraud_nonconfounder,6,0.15433956349790465,0.17464057050952342,0.2448471004346989,8.45225168417991,0.4938089240543099,MC_4840,-0.33876620758558645
dsp_000902,0.32713163376165744,False,genuine_nonconfounder,1,0.618983691813769,0.822567185712993,0.3431445887150485,2.1304469221481073,0.7299256550089805,VISA_83,-0.14457935026478666
dsp_000903,0.41796148385563486,False,genuine_nonconfounder,11,0.8733143633798338,0.9476561279404362,0.3174217648401614,12.570482780809652,0.3410134186158344,MC_4837,0.06581507863133297
dsp_000904,0.2787175830820758,False,genuine_nonconfounder,23,0.723105826289358,0.49099345525184934,0.2598577517817861,4.773108720245174,0.6069138144688527,MC_4837,-0.23347677186414367
dsp_000905,0.1462481827048012,True,account_takeover_confounder,15,0.7970840326031878,0.7273576068209764,0.4888168669799102,27.177197838161455,0.29168961494306866,VISA_83,-0.16230309710069707
dsp_000906,0.3689014194993282,False,genuine_nonconfounder,11,0.4585368148884596,0.8441676777591316,0.7050323096954693,11.754911258081986,0.2999641848997581,MC_4837,0.1795217541413968
dsp_000907,0.0853385549115924,True,fraud_nonconfounder,2,0.37420994794678564,0.40589808151455026,0.4109051848215632,2.729172073454216,0.3754190844029023,AMEX_FR2,-0.02833676697110416
dsp_000908,0.05502997838963003,True,fraud_nonconfounder,6,0.2797590112780531,0.4965445154622548,0.361007390431932,9.952431482093465,0.20979213771128966,VISA_83,-0.5978573381009836
dsp_000909,0.11813063422552915,True,fraud_nonconfounder,7,0.5053999101074013,0.6018187648772769,0.5600420944306761,4.831159330699887,0.7297035172164267,MC_4837,0.07333918159162366
dsp_000910,0.36552332905217916,False,genuine_nonconfounder,18,0.9209845533158617,0.6909116866200358,0.6953033984572355,3.985119084736022,0.23537585450516277,AMEX_FR2,-0.3162564143688213
dsp_000911,0.44944206908140094,False,genuine_nonconfounder,21,0.9309587260593902,0.3775595054248406,0.43317386457956486,12.106840825281168,0.17098339959171882,VISA_83,0.4362703716780512
dsp_000912,0.11512605348947595,True,fraud_nonconfounder,21,0.47381925320905277,0.09393425459665374,0.25368778164619127,7.511425074917806,0.5777091576696616,MC_4837,0.5489663753494799
dsp_000913,0.29029983512622287,False,traveler_confounder,23,0.1224103655763652,0.905105726846997,0.9067472524452673,3.0441725589687136,0.5725160027862622,AMEX_FR2,-0.09286922452804935
dsp_000914,0.15027802214132097,False,genuine_nonconfounder,23,0.35727350850715905,0.8952603944843683,0.5812722335496845,12.79979378545393,0.09634760831274834,MC_4837,-1.0640677928617177
dsp_000915,0.12521743741080116,True,fraud_nonconfounder,22,0.305987936260158,0.3789999571993908,0.435668318541988,10.475053637509815,0.20664259832293547,AMEX_FR2,0.5732529317459238
dsp_000916,0.4142437872749164,False,genuine_nonconfounder,1,0.5915338404788877,0.7605495291340394,0.64811452690485,6.332957301999934,0.5758277955650106,MC_4840,0.2902916122114741
dsp_000917,0.11141510224276285,True,fraud_nonconfounder,3,0.37924256206157037,0.168185899316619,0.36914302487706435,7.045478132515159,0.6356768679846501,AMEX_FR2,0.4039504049420062
dsp_000918,0.0968028333939852,True,fraud_nonconfounder,7,0.35816821460619647,0.19406405245218702,0.6773269607115805,2.3562049382696926,0.3822533149525695,VISA_83,0.1985937033382191
dsp_000919,0.25683772394185317,False,genuine_nonconfounder,13,0.8325423157267112,0.6470616671709905,0.22814760477496007,9.337880714717677,0.6362338999490682,MC_4840,-0.655032145239343
dsp_000920,0.2168719941477758,True,fraud_nonconfounder,2,0.5084117089107952,0.265708364430481,0.4598713419337102,13.895509841850856,0.10196838210168792,MC_4840,1.2357161007115296
dsp_000921,0.31285450053113956,False,traveler_confounder,20,0.25228913384137913,0.5813462109059845,0.43973180869256856,15.490815348968429,0.3228793124902681,MC_4837,0.3681792625202191
dsp_000922,0.10668951890239448,True,fraud_nonconfounder,14,0.3787679271667027,0.16794284471680743,0.5128024526684571,9.939252880660362,0.09797548159813486,VISA_83,0.41602942607369636
dsp_000923,0.23776149057790194,False,genuine_nonconfounder,13,0.6357994140768581,0.5615950354446391,0.7195740160621507,10.136150535717931,0.5361844973184859,MC_4837,-0.6836073430071917
dsp_000924,0.3694771268435863,False,genuine_nonconfounder,3,0.5771392437213474,0.931265140768768,0.26570369657761084,16.751803176346982,0.32324058800850886,AMEX_FR2,0.0603052932273959
dsp_000925,0.24976482860611668,False,genuine_nonconfounder,6,0.6502819080602977,0.9460545547284875,0.5185946976339254,7.593750882464428,0.169450321320475,MC_4837,-0.6409342381355927
dsp_000926,0.43380581468972823,False,genuine_nonconfounder,3,0.8909802215200293,0.7178237078219671,0.26555773239188835,9.194738371357984,0.6276490866754685,AMEX_FR2,0.1528558336738072
dsp_000927,0.2902247054867024,False,genuine_nonconfounder,20,0.5767994126892209,0.7997854720148289,0.4548606065216777,13.050924884252009,0.4212318552894576,VISA_83,-0.3616772440791384
dsp_000928,0.07920993501557634,True,fraud_nonconfounder,14,0.6295348240905548,0.39188643176466176,0.21796066841254141,9.745764201793277,0.9573595910205241,AMEX_FR2,-0.5414754517341906
dsp_000929,0.049090599159139284,True,fraud_nonconfounder,17,0.34947324915188105,0.08116171076942262,0.27535432594777093,19.65820284180094,0.636811581164526,AMEX_FR2,-0.8047269076341856
dsp_000930,0.45284347442071793,False,genuine_nonconfounder,7,0.6482050957124692,0.8909028284238245,0.2958235600791252,17.21988024692753,0.7257389575191977,MC_4840,0.4075504828562172
dsp_000931,0.41066647604696593,False,genuine_nonconfounder,8,0.7173613563142085,0.6613318635272952,0.32293040507528376,12.95181451568095,0.8228479002214932,MC_4837,0.25812901242737973
dsp_000932,0.031645102689829174,True,fraud_nonconfounder,9,0.12981759251162864,0.22074679275082112,0.24847315492408825,9.069590627464505,0.28795539499346773,MC_4840,-1.3094458793204675
dsp_000933,0.28700244815997067,False,genuine_nonconfounder,18,0.7539946225596558,0.5999546827630489,0.4392353578495982,20.122742530908077,0.3872995258982798,MC_4837,-0.4493623771927319
dsp_000934,0.09706354609266345,True,fraud_nonconfounder,18,0.13061313703803912,0.44952669650684807,0.6998919479886702,7.305664326226437,0.6117958215409852,AMEX_FR2,0.1789232971883428
dsp_000935,0.11116228311382438,True,fraud_nonconfounder,4,0.5197420543000278,0.05488881235504844,0.19641316920142443,6.151662350474907,0.23539607125491335,MC_4837,0.5940475833444668
dsp_000936,0.24669002829401507,False,genuine_nonconfounder,22,0.5502687210820679,0.6335840237871824,0.17127652876029748,13.015871418312459,0.11396159276436876,MC_4837,-0.21068979333505694
dsp_000937,0.5695738549498287,False,genuine_nonconfounder,2,0.9102495495806738,0.9045487399439263,0.3957987679017616,19.106282531373665,0.44620946953141266,MC_4840,0.8267888341561326
dsp_000938,0.5550665900038653,False,genuine_nonconfounder,21,0.8893996521706808,0.6882913941085463,0.3731355242333928,9.965843859142977,0.6080655028630791,MC_4840,0.9245126043411979
dsp_000939,0.1471540567309474,True,account_takeover_confounder,2,0.6224105792188451,0.8841139058379568,0.3769805021479076,9.797137600631018,0.7508454913745074,MC_4837,0.11453224033142115
dsp_000940,0.06494707424338918,True,fraud_nonconfounder,6,0.42785906668987184,0.4416735138161332,0.597481574925296,10.417458365719897,0.3454227000355216,AMEX_FR2,-0.6683540333281051
dsp_000941,0.33432807317091695,False,genuine_nonconfounder,20,0.6778181974135944,0.4292674677228231,0.314535669015417,17.756154427692188,0.42746075135411327,AMEX_FR2,-0.012502345653009424
dsp_000942,0.05595284800784635,True,fraud_nonconfounder,4,0.08603696416599553,0.3812170972208817,0.48592537361677596,4.196528413676783,0.55623509404642,VISA_83,-0.3699654105950509
